datetime,open,high,low,close,volume,ST_1,ST_2,ST_3,EMA_9,EMA_18,EMA_51,EMA_101,EMA_151,EMA_200,SMA_10,SMA_20,SMA_30,SMA_40,SMA_50,RSI_14,RSI_100,HA_Close,HA_High,HA_Low,HA_Open,TIME,Status,SELL_EMA10_EMA20_RSI14,RESONCODE,PROFIT,PL_POSITION
2022-01-03 13:30:00,36193.9,36197.5,36156.05,36194.9,0,36140.24390346947,36101.762061250534,36064.4055918758,36159.18567726392,36112.11040258226,35944.289140271496,,,,36161.36,36096.58500000001,36047.056666666664,36004.395,35951.752,77.18466030041215,,36185.5875,36197.5,36156.05,36184.8,2022-01-03 13:30:00,,,,,
2022-01-03 13:35:00,36191.9,36196.4,36136.4,36140.6,0,36140.24390346947,36101.762061250534,36064.4055918758,36155.46854181114,36115.1093075736,35951.83955795336,,,,36158.97,36104.915,36055.369999999995,36012.5375,35962.546,62.458202417074865,,36166.325000000004,36196.4,36136.4,36194.4,2022-01-03 13:35:00,,,,,
2022-01-03 13:40:00,36140.6,36159.5,36119.9,36150.1,0,36140.24390346947,36101.762061250534,36064.4055918758,36154.39483344891,36118.79253835532,35959.46495957054,,,,36158.759999999995,36114.435,36061.753333333334,36019.6875,35973.306000000004,63.760927674513226,,36142.525,36159.5,36119.9,36166.25,2022-01-03 13:40:00,,,,,
2022-01-03 13:45:00,36152.4,36222.95,36152.45,36214.2,0,36140.0255899808,36101.762061250534,36064.4055918758,36166.35586675913,36128.83542905476,35969.26246112552,,,,36167.37,36126.969999999994,36069.55333333334,36027.7525,35984.3,71.05849336536933,,36185.5,36222.95,36152.4,36145.35,2022-01-03 13:45:00,,,,,
2022-01-03 13:50:00,36213.1,36252.7,36213.1,36229.9,0,36186.37931702607,36139.85863405214,36093.33795107822,36179.06469340731,36139.47380494373,35979.28698185146,,,,36176.4,36139.16499999999,36077.61,36035.685,35995.87,72.51822183153521,,36227.2,36252.7,36213.1,36183.3,2022-01-03 13:50:00,,,,,
2022-01-03 13:55:00,36227.9,36234.05,36209.0,36224.9,0,36186.37931702607,36139.85863405214,36093.33795107822,36188.23175472585,36148.46603600228,35988.733636395635,,,,36185.270000000004,36148.515,36086.456666666665,36044.385,36004.952000000005,71.28510347985372,,36223.9625,36234.05,36209.0,36221.5,2022-01-03 13:55:00,,,,,
2022-01-03 14:00:00,36222.1,36266.8,36221.6,36237.1,0,36200.49747976932,36156.794959538645,36113.09243930797,36198.005403780684,36157.79592694941,35998.28618884196,,,,36192.58,36157.53999999999,36096.96,36053.3925,36013.547999999995,72.5132644409086,,36236.9,36266.8,36221.6,36226.4,2022-01-03 14:00:00,,,,,
2022-01-03 14:05:00,36234.9,36281.85,36224.7,36274.8,0,36207.65115964515,36162.02731929031,36116.40347893548,36213.36432302455,36170.11214516526,36008.92133542496,,,,36203.68,36167.765,36108.706666666665,36063.457500000004,36023.034,75.93813057840318,,36254.0625,36281.85,36224.7,36229.6,2022-01-03 14:05:00,,,,,
2022-01-03 14:10:00,36274.1,36303.45,36271.65,36291.8,0,36243.90121565765,36200.25243131529,36156.60364697294,36229.05145841964,36182.9213930426,36019.801284062465,,,,36215.05,36179.219999999994,36119.64,36074.1125,36031.786,77.31099646783487,,36285.25,36303.45,36271.65,36254.850000000006,2022-01-03 14:10:00,,,,,
2022-01-03 14:15:00,36291.2,36339.7,36272.0,36337.9,0,36258.76499712897,36211.67999425794,36164.59499138691,36250.82116673572,36199.234930617065,36032.03585006006,,,,36229.62,36191.619999999995,36132.846666666665,36085.09,36042.02,80.55155787243592,,36310.2,36339.7,36272.0,36282.95,2022-01-03 14:15:00,,,,,
2022-01-03 14:20:00,36340.6,36379.55,36333.1,36378.2,0,36309.33071930582,36262.33643861165,36215.342157917476,36276.29693338857,36218.07335897317,36045.349855826986,,,,36247.95,36204.655,36147.04,36097.28,36053.106,82.85665487001182,,36357.8625,36379.55,36333.1,36314.55,2022-01-03 14:20:00,,,,,
2022-01-03 14:25:00,36379.8,36408.4,36372.0,36401.9,0,36344.719294956565,36299.238589913126,36253.757884869694,36301.41754671086,36237.42353171283,36059.063322910566,,,,36274.08,36216.525,36161.30333333334,36110.0475,36064.846,84.0536532763031,,36390.525,36408.4,36372.0,36359.399999999994,2022-01-03 14:25:00,,,,,
2022-01-03 14:30:00,36402.3,36450.4,36379.65,36432.9,0,36365.93417696453,36316.84335392907,36267.7525308936,36327.714037368685,36258.00000205885,36073.441656644776,,,,36302.36,36230.56,36177.07666666667,36121.905,36076.221999999994,85.48160834654828,,36416.3125,36450.4,36379.65,36390.850000000006,2022-01-03 14:30:00,,,,,
2022-01-03 14:35:00,36433.4,36462.05,36407.95,36413.3,0,36385.19354309355,36335.3870861871,36285.58062928064,36344.83122989495,36274.34737026318,36086.51313138921,,,,36322.270000000004,36244.82,36192.07,36132.7325,36086.656,80.56912545890339,,36429.175,36462.05,36407.95,36417.600000000006,2022-01-03 14:35:00,,,,,
2022-01-03 14:40:00,36411.8,36446.35,36407.8,36435.9,0,36385.19354309355,36335.3870861871,36285.58062928064,36363.04498391596,36291.35291023548,36099.951087874244,,,,36342.87000000001,36259.635,36207.066666666666,36143.925,36097.121999999996,81.86338576663914,,36425.4625,36446.35,36407.8,36423.350000000006,2022-01-03 14:40:00,,,,,
2022-01-03 14:45:00,36434.2,36443.1,36350.65,36368.4,0,36451.39522980971,36335.3870861871,36285.58062928064,36364.11598713277,36299.46313021069,36110.27604603293,,,,36357.22,36271.245,36218.083333333336,36154.14750000001,36106.952000000005,67.41920461681394,,36399.087499999994,36443.1,36350.65,36423.850000000006,2022-01-03 14:45:00,,,,,
2022-01-03 14:50:00,36366.2,36407.1,36349.25,36394.6,0,36433.170926821374,36335.3870861871,36285.58062928064,36370.21278970622,36309.47753755694,36121.211582723976,,,,36372.969999999994,36282.775,36229.35,36165.9625,36117.308,69.65711310715204,,36379.2875,36407.1,36349.25,36401.3,2022-01-03 14:50:00,,,,,
2022-01-03 14:55:00,36397.9,36422.85,36373.75,36376.6,0,36433.170926821374,36335.3870861871,36285.58062928064,36371.490231764976,36316.543059919364,36131.03421415767,,,,36383.15,36293.415,36239.560000000005,36177.3175,36127.396,66.2883258213607,,36392.775,36422.85,36373.75,36380.399999999994,2022-01-03 14:55:00,,,,,
2022-01-03 15:00:00,36372.9,36419.9,36351.6,36409.1,0,36433.170926821374,36335.3870861871,36285.58062928064,36379.01218541198,36326.28589571733,36141.72905207468,,,,36394.88,36304.965,36251.106666666674,36188.45,36138.266,69.18601332304016,,36388.375,36419.9,36351.6,36387.25,2022-01-03 15:00:00,,,,,
2022-01-03 15:05:00,36401.8,36408.2,36389.3,36400.6,0,36433.170926821374,36335.3870861871,36285.58062928064,36383.32974832958,36334.108433010246,36151.68562699489,,,,36401.15,36315.384999999995,36261.46333333333,36199.9225,36148.301999999996,67.55062516925969,,36399.975,36408.2,36389.3,36391.0,2022-01-03 15:05:00,,,,,
2022-01-03 15:10:00,36397.6,36418.8,36386.65,36414.6,0,36433.170926821374,36335.3870861871,36285.58062928064,36389.58379866367,36342.581229535484,36161.797718264315,,,,36404.79,36326.369999999995,36271.36666666667,36211.4775,36158.782,68.85639092267667,,36404.4125,36418.8,36386.65,36401.2,2022-01-03 15:10:00,,,,,
2022-01-03 15:15:00,36417.3,36450.7,36405.3,36443.4,0,36380.12429247364,36335.3870861871,36285.58062928064,36400.34703893094,36353.193731689644,36172.628575254144,,,,36408.94,36341.509999999995,36280.66333333333,36223.2125,36169.826,71.4055116560123,,36429.175,36450.7,36405.3,36406.1,2022-01-03 15:15:00,,,,,
2022-01-03 15:20:00,36441.6,36478.2,36413.7,36433.9,0,36395.69936274994,36345.44872549988,36295.198088249825,36407.05763114475,36361.68912835389,36182.67747620591,,,,36409.03999999999,36355.7,36290.05333333334,36235.067500000005,36179.332,69.38797479154384,,36441.85,36478.2,36413.7,36430.350000000006,2022-01-03 15:20:00,,,,,
2022-01-03 15:25:00,36433.8,36492.1,36432.8,36467.6,0,36410.90658227262,36359.36316454524,36307.81974681787,36419.1661049158,36372.837641158745,36193.636034813375,,,,36414.47,36368.37,36301.369999999995,36247.67,36189.08,72.37031172911325,,36456.575,36492.1,36432.8,36437.75,2022-01-03 15:25:00,,,,,
2022-01-04 09:15:00,36551.2,36603.95,36445.6,36531.8,0,36457.973353714086,36391.17170742818,36324.37006114227,36441.69288393264,36389.570521036774,36206.642341166706,,,,36424.060000000005,36383.465000000004,36314.443333333336,36261.315,36199.952000000005,76.9728255990743,,36533.1375,36603.95,36445.6,36450.7,2022-01-04 09:15:00,,,,,
2022-01-04 09:20:00,36532.7,36666.8,36451.35,36653.9,0,36471.03770118792,36391.17170742818,36324.37006114227,36484.134307146116,36417.394676717115,36223.84455881414,,,,36452.61,36404.915,36331.7,36276.715,36213.84,82.8306695633139,,36576.1875,36666.8,36451.35,36541.5,2022-01-04 09:20:00,,,,,
2022-01-04 09:25:00,36653.1,36683.7,36623.3,36650.1,0,36569.41091436994,36485.32182873988,36401.232743109824,36517.327445716895,36441.889973904785,36240.23899885975,,,,36478.16,36425.565,36347.903333333335,36291.552500000005,36228.402,82.13041846184844,,36652.549999999996,36683.7,36623.3,36593.3,2022-01-04 09:25:00,,,,,
2022-01-04 09:30:00,36649.2,36663.75,36605.9,36613.3,0,36569.41091436994,36485.32182873988,36401.232743109824,36536.52195657352,36459.93313454639,36254.58749890361,,,,36501.83,36442.490000000005,36362.88666666667,36305.1275,36242.22,75.47585493791152,,36633.037500000006,36663.75,36605.9,36651.6,2022-01-04 09:30:00,,,,,
2022-01-04 09:35:00,36608.4,36610.8,36424.8,36462.4,0,36613.592041465745,36709.38408293149,36401.232743109824,36521.697565258815,36460.19280459414,36262.58028740732,,,,36507.16,36451.02,36372.36333333333,36315.12,36252.191999999995,55.58682799075564,,36526.600000000006,36610.8,36424.8,36631.25,2022-01-04 09:35:00,,,,,
2022-01-04 09:40:00,36463.8,36557.55,36374.4,36557.0,0,36574.24680484051,36682.518609681014,36401.232743109824,36528.75805220706,36470.38303568949,36273.90412250704,,,,36522.8,36461.975,36384.52333333333,36326.7975,36264.498,62.294827302205256,,36488.1875,36557.55,36374.4,36535.4,2022-01-04 09:40:00,,,,,
2022-01-04 09:45:00,36558.8,36680.6,36558.8,36663.9,0,36509.23844472005,36682.518609681014,36401.232743109824,36555.786441765646,36490.75324245902,36288.90396394908,,,,36547.729999999996,36476.259999999995,36400.15666666667,36340.457500000004,36278.728,68.14911400444923,,36615.525,36680.6,36558.8,36510.4,2022-01-04 09:45:00,,,,,
2022-01-04 09:50:00,36668.9,36696.7,36654.9,36686.8,0,36575.14727009878,36474.49454019756,36401.232743109824,36581.98915341252,36511.38974325281,36304.20765764335,,,,36572.07,36490.505000000005,36418.36333333333,36353.515,36292.984,69.2505343309257,,36676.825,36696.7,36654.9,36611.350000000006,2022-01-04 09:50:00,,,,,
2022-01-04 09:55:00,36684.1,36761.45,36673.55,36756.4,0,36618.66909371344,36519.83818742688,36421.00728114033,36616.87132273002,36537.18029659462,36321.59967081091,,,,36604.32,36506.68000000001,36438.573333333334,36368.62,36308.918000000005,72.37704649365553,,36718.875,36761.45,36673.55,36677.850000000006,2022-01-04 09:55:00,,,,,
2022-01-04 10:00:00,36756.2,36769.15,36728.25,36741.0,0,36658.14495716035,36567.589914320706,36477.03487148106,36641.697058184014,36558.63500221624,36337.730452702795,,,,36631.659999999996,36523.065,36456.13333333333,36383.9425,36324.468,70.66497104697945,,36748.65,36769.15,36728.25,36720.25,2022-01-04 10:00:00,,,,,
2022-01-04 10:05:00,36741.4,36800.8,36733.95,36782.1,0,36680.20639875837,36593.03779751673,36505.869196275096,36669.77764654721,36582.157633561896,36354.821589137304,,,,36656.69,36540.375,36474.54,36400.005,36340.39,72.53241792868948,,36764.5625,36800.8,36733.95,36748.6,2022-01-04 10:05:00,,,,,
2022-01-04 10:10:00,36785.6,36819.55,36782.75,36812.5,0,36721.08406849506,36641.01813699011,36560.95220548517,36698.32211723777,36606.40419845012,36372.42460493971,,,,36672.55,36562.58,36494.12666666666,36416.9125,36355.882,73.85803012514835,,36800.1,36819.55,36782.75,36761.75,2022-01-04 10:10:00,,,,,
2022-01-04 10:15:00,36812.6,36841.15,36810.95,36831.8,0,36753.10778366998,36680.16556733995,36607.223351009925,36725.017693790214,36630.13007229748,36390.09288936511,,,,36690.72,36584.439999999995,36513.95,36433.6075,36371.386,74.69306389212103,,36824.125,36841.15,36810.95,36799.05,2022-01-04 10:15:00,,,,,
2022-01-04 10:20:00,36831.0,36841.75,36758.0,36816.6,0,36753.10778366998,36680.16556733995,36607.223351009925,36743.33415503217,36649.75848573985,36406.49700900491,,,,36711.05,36606.44,36532.01,36449.927500000005,36386.312000000005,72.72287560145753,,36811.8375,36841.75,36758.0,36822.2,2022-01-04 10:20:00,,,,,
2022-01-04 10:25:00,36814.4,36830.25,36770.45,36827.9,0,36753.10778366998,36680.16556733995,36607.223351009925,36760.24732402574,36668.51022408302,36422.70481635087,,,,36747.6,36627.38,36549.88,36466.1725,36401.616,73.28699335814616,,36810.75,36830.25,36770.45,36823.8,2022-01-04 10:25:00,,,,,
2022-01-04 10:30:00,36829.6,36874.55,36826.5,36870.8,0,36781.61372471531,36712.70244943062,36643.791174145925,36782.357859220596,36689.803884705856,36439.93924649122,,,,36778.979999999996,36650.89,36567.64333333333,36483.1375,36417.234,75.36959528537926,,36850.3625,36874.55,36826.5,36821.15,2022-01-04 10:30:00,,,,,
