datetime,open,high,low,close,volume,ST_3,ST_2,ST_1,EMA_10,EMA_21,EMA_51,EMA_101,EMA_151,EMA_200,SMA_10,SMA_20,SMA_30,SMA_40,SMA_50,RSI_14,RSI_100,BUY_EMA10_EMA20_RSI14,SELL_EMA10_EMA20_RSI14
2022-01-10 10:45:00,38118.4,38142.5,38115.35,38132.2,0,37989.33959191798,38068.343061278654,38190.72654812675,38138.799142688804,38074.47151442293,37933.612500129784,37814.7216789854,37710.185230519695,37589.48503456486,38167.270000000004,38124.235,37978.293333333335,37902.5,37848.477999999996,58.4873137330187,56.52653869469434,,
2022-01-10 10:50:00,38134.6,38193.05,38107.3,38117.8,0,37989.33959191798,38068.343061278654,38190.72654812675,38134.98111674538,38078.41046765721,37940.696634740176,37820.66439116216,37715.5485827497,37594.74189989257,38158.49,38142.37,37992.293333333335,37912.3625,37858.738,57.02831333288341,56.323796777577684,,
2022-01-10 10:55:00,38113.1,38163.2,38113.05,38145.5,0,37989.33959191798,38068.343061278654,38190.72654812675,38136.89364097349,38084.50951605201,37948.57368725017,37827.03371682564,37721.20583823984,37600.222079993146,38152.83,38140.725,38008.973333333335,37923.42,37870.43,59.13983624851766,56.62607161501634,,
2022-01-10 11:00:00,38145.1,38185.2,38140.6,38148.4,0,37989.33959191798,38068.343061278654,38190.72654812675,38138.985706251035,38090.31774186546,37956.259314663635,37833.33501649572,37726.826814052474,37605.67658665988,38144.4,38143.465000000004,38025.746666666666,37933.63249999999,37881.806,59.36495777568639,56.65779292947068,,
2022-01-10 11:05:00,38150.0,38168.75,38130.7,38148.1,0,37989.33959191798,38068.343061278654,38190.72654812675,38140.64285056903,38095.57067442315,37963.63780256119,37839.506878917375,37732.36988228862,37611.07383455381,38140.92,38150.55,38042.99,37945.1325,37892.706,59.32854208596828,56.65346343744228,,
2022-01-10 11:10:00,38145.1,38150.3,38127.4,38131.4,0,37989.33959191798,38068.343061278654,38190.72654812675,38138.96233228374,38098.82788583922,37970.090194770375,37845.23027344841,37737.62027857429,37616.251209334376,38140.1,38152.965000000004,38060.32333333334,37956.994999999995,37902.932,57.22419221641486,56.41108067380399,,
2022-01-10 11:15:00,38128.3,38143.25,38115.05,38117.8,0,37989.33959191798,38068.343061278654,38178.03191509832,38135.11463550488,38100.5526234902,37975.77134112536,37850.5747778906,37742.622643329894,37621.24174456488,38134.59,38151.61,38073.93666666666,37969.9,37912.24,55.49780890611,56.21324656133251,,
2022-01-10 11:20:00,38118.8,38122.8,38068.25,38082.4,0,37989.33959191798,38068.343061278654,38145.216641512845,38125.53015632217,38098.90238499109,37979.872443389766,37855.12037048098,37747.09339802292,37625.83038392245,38129.69,38149.875,38086.14,37980.7525,37920.636,51.17042322206514,55.69965436228208,,
2022-01-10 11:25:00,38085.1,38094.65,38051.1,38059.1,0,37989.33959191798,38170.50352830773,38121.689264153865,38113.451946081776,38095.283986355535,37982.91965710554,37859.11997105978,37751.198748048926,37630.14152438094,38120.08,38145.865000000005,38097.68,37990.895000000004,37928.666,48.49037474525017,55.36335994813054,,
2022-01-10 11:30:00,38057.0,38088.45,38047.45,38071.1,0,37989.33959191798,38163.345881406625,38115.64794070331,38105.75159224872,38093.0854421414,37986.31120875533,37863.27644221547,37755.407975048285,37634.52917090452,38115.380000000005,38143.3,38110.28666666667,38000.9225,37936.67,49.94444675613083,55.50312121626058,,
2022-01-10 11:35:00,38074.0,38083.4,38062.2,38080.2,0,37989.33959191798,38160.62504120568,38115.64794070331,38101.1058482035,38091.91403831036,37989.9223161109,37867.529845309284,37759.681554323965,37638.96370651742,38110.18,38138.725,38119.55,38011.265,37944.036,51.0724131248366,55.60958685768029,,
2022-01-10 11:40:00,38080.7,38104.65,38071.95,38086.5,0,37989.33959191798,38160.62504120568,38115.64794070331,38098.450239439226,38091.421853009415,37993.63684241432,37871.8233777542,37763.98179703023,37643.416803965,38107.05,38132.770000000004,38130.596666666665,38020.9825,37951.3,51.88084919094973,55.683736153024924,,
2022-01-10 11:45:00,38084.8,38090.05,38019.3,38026.0,0,37989.33959191798,38147.42196904908,38101.04848452454,38085.27746863209,38085.47441182673,37994.88157924454,37874.84644877862,37767.429404964045,37647.223601935504,38095.1,38123.965,38125.51666666667,38030.505,37957.756,44.309277176932305,54.79587442959667,,
2022-01-10 11:50:00,38022.9,38026.15,37977.4,37983.8,0,38141.91396020595,38095.20097347064,38048.487986735316,38066.82701978989,38076.23128347885,37994.45536465821,37876.982792920215,37770.27638647767,37650.572620821724,38078.64,38111.520000000004,38121.85666666667,38038.97,37962.634,39.931657040439205,54.18713000347916,,
2022-01-10 11:55:00,37980.4,37999.4,37943.55,37988.6,0,38115.52982303368,38067.51154868912,38019.49327434456,38052.60392528264,38068.264803162594,37994.230158325205,37879.171365608054,37773.149065602964,37653.93607733097,38062.69,38101.805,38121.26333333333,38047.915,37968.644,40.649911365252756,54.24553019279093,,
2022-01-10 12:00:00,37987.2,38061.2,37984.9,38053.4,0,38115.52982303368,38067.51154868912,37970.99147913324,38052.74866614034,38066.91345742054,37996.505921466545,37882.58761334123,37776.83657789766,37657.91084273066,38054.89,38097.495,38120.27333333333,38058.965000000004,37976.574,49.43939413782905,55.027291857029496,,
2022-01-10 12:05:00,38051.4,38095.8,38051.35,38072.9,0,38115.52982303368,37971.63182137126,38022.60341068563,38056.41254502391,38067.45768856413,37999.44415525629,37886.31922876591,37780.73214924111,37662.040088076625,38050.4,38092.495,38117.87333333333,38068.0525,37986.0,51.75486724872793,55.25965358418823,,
2022-01-10 12:10:00,38066.4,38099.5,38061.25,38083.3,0,38115.52982303368,37982.066561175365,38031.22078058768,38061.30117320138,38068.89789869466,38002.66938005413,37890.18159682932,37784.71330517214,37666.23172899129,38050.490000000005,38090.09,38116.746666666666,38077.22749999999,37994.7,52.991351666511406,55.383839197234444,,
2022-01-10 12:15:00,38083.1,38115.8,38076.3,38107.8,0,38115.52982303368,38000.49990957889,38048.27495478945,38069.75550534658,38072.43445335878,38006.71286543666,37894.448624342476,37788.96444589356,37670.62544313068,38055.36,38087.72,38115.69666666666,38087.1,38003.788,55.86128777622114,55.67659305647714,,
2022-01-10 12:20:00,38106.2,38138.3,38106.2,38130.4,0,37985.64274088714,38031.17849392476,38076.71424696238,38080.78177710174,38077.70404850798,38011.47006291986,37899.07512190439,37793.4570189739,37675.20031434331,38061.28999999999,38088.33500000001,38115.96333333333,38098.0375,38012.996,58.38517297484712,55.945934747880976,,
2022-01-10 12:25:00,38131.4,38157.4,38115.75,38148.4,0,38001.63306361754,38046.61370907836,38091.59435453918,38093.07599944688,38084.130953189066,38016.736598961405,37903.9638450043,37798.12732135582,37679.90876892696,38068.11,38089.145,38115.18666666667,38106.69,38022.634000000005,60.33076814230517,56.16025702673178,,
2022-01-10 12:30:00,38146.6,38154.55,38114.4,38123.2,0,38001.63306361754,38046.61370907836,38091.59435453918,38098.55309045654,38087.68268471733,38020.8313451552,37908.262593141466,37802.40459344324,37684.31962694759,38071.780000000006,38089.415,38112.439999999995,38115.8925,38031.142,56.358175539767515,55.7765271283939,,
2022-01-10 12:35:00,38123.4,38159.1,38123.35,38139.4,0,38011.94929163738,38055.04119442492,38098.133097212456,38105.97980128262,38092.38425883394,38025.39167803385,37912.7946991583,37806.838743529515,37688.84778986353,38083.12,38089.11,38110.35,38114.917499999996,38041.028,58.26090633109154,55.97187380793358,,
2022-01-10 12:40:00,38139.4,38157.15,38123.1,38145.5,0,38014.72439283204,38056.52459522136,38098.32479761068,38113.1652919585,38097.212962576305,38030.011228878706,37917.357548194406,37811.2948126936,37693.39159294947,38099.28999999999,38088.965000000004,38107.44333333333,38116.215,38051.034,58.98601963144888,56.04572099808225,,
2022-01-10 12:45:00,38145.6,38146.7,38119.45,38129.0,0,38014.72439283204,38056.52459522136,38098.32479761068,38116.04432978423,38100.10269325119,38033.818489306446,37921.50740019059,37815.47514410553,37697.72600495993,38113.33,38088.01,38105.64666666666,38119.28,38060.998,56.14476026085883,55.79005118897195,,
2022-01-10 12:50:00,38128.1,38139.3,38110.2,38135.1,0,38014.72439283204,38056.52459522136,38098.32479761068,38119.508997096185,38103.28426659199,38037.71393202543,37925.69549038293,37819.68073431466,37702.07798501008,38121.5,38088.195,38105.496666666666,38120.58,38071.472,56.96996938137371,55.86523571985712,,
2022-01-10 12:55:00,38132.9,38143.85,38104.1,38104.1,0,38014.72439283204,38056.52459522136,38098.32479761068,38116.707361260516,38103.358424174534,38040.26724233215,37929.19361802248,37823.423093073674,37706.07820406471,38124.62,38087.509999999995,38103.20333333334,38119.560000000005,38079.366,51.65088545193598,55.38176305587851,,
2022-01-10 13:00:00,38104.1,38117.65,38071.05,38094.7,0,38014.72439283204,38056.52459522136,38133.94290391361,38112.70602284951,38102.571294704125,38042.36080993476,37932.43884119851,37826.99252605954,37709.94508760636,38125.76,38088.125,38101.98,38119.0,38086.934,50.12269966995652,55.23535048472934,,
2022-01-10 13:05:00,38095.2,38119.9,38081.3,38096.4,0,38014.72439283204,38056.52459522136,38133.94290391361,38109.741291422324,38102.01026791284,38044.43924032188,37935.653765880896,37830.53736124297,37713.790410117734,38124.619999999995,38089.99,38100.020000000004,38117.9275,38094.604,50.4084664055214,55.25695890222346,,
2022-01-10 13:10:00,38095.1,38132.85,38094.3,38125.6,0,38014.72439283204,38056.52459522136,38133.94290391361,38112.6246929819,38104.15478901167,38047.560808001814,37939.37820184401,37834.419764384504,37717.88801797726,38124.14,38092.715,38100.270000000004,38118.0075,38103.258,55.16058515759312,55.628571068553356,,
2022-01-10 13:15:00,38125.2,38129.05,38106.45,38109.6,0,38014.72439283204,38056.52459522136,38133.94290391361,38112.074748803374,38104.64980819243,38049.94693077098,37942.715884160796,37838.04055695839,37721.785649639176,38120.259999999995,38094.185000000005,38099.51666666667,38116.455,38109.404,52.20841060327112,55.374021464132376,,
2022-01-10 13:20:00,38109.9,38127.1,38098.35,38122.8,0,38014.72439283204,38056.52459522136,38133.94290391361,38114.02479447548,38106.29982562948,38052.74897189518,37946.246945255676,37841.78739173525,37725.77584218008,38120.219999999994,38096.0,38099.683333333334,38114.384999999995,38116.758,54.37775475162742,55.54354426216965,,
2022-01-10 13:25:00,38124.1,38128.5,38097.45,38104.1,0,38014.72439283204,38056.52459522136,38133.94290391361,38112.22028638903,38106.09984148135,38054.72401143768,37949.34210319183,37845.23887342294,37729.54026166088,38116.69,38099.905,38098.30333333334,38111.935000000005,38115.272000000004,50.855905741272544,55.2432465428861,,
2022-01-10 13:30:00,38103.2,38167.6,38082.15,38141.9,0,38014.72439283204,38056.52459522136,38082.589952315844,38117.61659795466,38109.35440134668,38058.07693407469,37953.11774822728,37849.14230929895,37733.6433436344,38116.33,38107.81,38098.08666666667,38109.665,38116.238,56.92850085637616,55.731925986844104,,
2022-01-10 13:35:00,38141.0,38179.45,38130.5,38170.7,0,38025.26344881218,38068.50063254145,38111.737816270725,38127.268125599265,38114.93127395153,38062.408590456434,37957.38406688949,37853.373331545015,37737.9921660858,38120.5,38116.915,38098.84,38109.36,38119.524,60.89345202780724,56.10080802983617,,
2022-01-10 13:40:00,38176.1,38207.7,38169.05,38205.9,0,38060.629384696156,38103.2112564641,38145.79312823205,38141.56483003576,38123.20115813775,38067.927490823495,37962.256928323026,37858.01184034047,37742.64796542824,38127.58,38124.53999999999,38101.323333333334,38111.0175,38121.98,65.11976900836673,56.54782436584181,BUY,
2022-01-10 13:45:00,38203.6,38235.75,38191.6,38206.3,0,38085.257329739565,38128.06321982638,38170.86910991319,38153.33486093835,38130.75559830705,38073.24951040721,37967.0420865912,37862.59457928336,37747.261418508555,38137.8,38131.21,38104.27333333334,38111.8525,38123.208000000006,65.16583919258846,56.552902565468024,BUY,
2022-01-10 13:50:00,38205.1,38216.7,38180.4,38186.9,0,38085.257329739565,38128.06321982638,38170.86910991319,38159.43761349501,38135.859634824585,38077.62068308386,37971.3530260698,37866.86175587173,37751.63593175723,38147.020000000004,38136.39,38107.75666666667,38113.240000000005,38124.604,60.96036857851664,56.23095861102091,,
2022-01-10 13:55:00,38189.0,38228.45,38178.85,38215.6,0,38085.257329739565,38128.06321982638,38170.86910991319,38169.64895649591,38143.10875893144,38082.927579888325,37976.14218242137,37871.45041697868,37756.25248965019,38158.94,38141.78,38112.97333333334,38114.75,38126.13,64.60004040371933,56.60015591063934,BUY,
2022-01-10 14:00:00,38215.6,38243.0,38207.0,38225.4,0,38099.05184613337,38141.03456408891,38183.01728204446,38179.78550986029,38150.58978084676,38088.40728835416,37981.029590609185,37876.10764833422,37760.92062408154,38168.92,38146.53,38118.11666666667,38117.4325,38128.19,65.77344704721061,56.726056261767795,BUY,
2022-01-10 14:05:00,38225.4,38228.85,38185.95,38193.4,0,38099.05184613337,38141.03456408891,38183.01728204446,38182.26087170387,38154.481618951606,38092.44546957131,37985.19371628351,37880.28254769824,37765.223901453865,38177.3,38148.78,38121.89,38118.9625,38128.623999999996,58.90715302800454,56.18843747664455,,
2022-01-10 14:10:00,38192.2,38239.5,38191.5,38222.4,0,38099.05184613337,38141.03456408891,38183.01728204446,38189.55889503044,38160.65601722873,38097.44372074164,37989.844819885795,37884.784093123264,37769.7729173598,38187.259999999995,38153.740000000005,38126.420000000006,38121.5775,38128.96,62.706727735932084,56.56526433671894,,
2022-01-10 14:15:00,38220.1,38247.05,38216.15,38228.9,0,38107.90232876038,38149.134885840256,38190.36744292013,38196.711823206715,38166.86001566248,38102.49973148235,37994.532176358625,37889.31193400322,37774.341346042784,38199.740000000005,38158.215,38133.183333333334,38123.6625,38129.496,63.52089378527587,56.6496804934821,,
2022-01-10 14:20:00,38228.1,38251.85,38192.5,38225.3,0,38107.90232876038,38149.134885840256,38190.36744292013,38201.90967353276,38172.17274151135,38107.222818733026,37999.05703564571,37893.73282960844,37778.82849682843,38208.08,38162.205,38141.23333333333,38125.58500000001,38129.348000000005,62.70439729565812,56.588153192642906,,
2022-01-10 14:25:00,38222.8,38280.8,38222.75,38263.6,0,38114.21446602803,38160.06797735202,38205.92148867601,38213.1260965268,38180.48431046487,38113.23732570483,38004.244152593834,37898.59950290306,37783.652093874916,38217.37,38168.935,38150.4,38128.4725,38130.962,67.491911846579,57.08899453163143,BUY,
2022-01-10 14:30:00,38264.5,38284.5,38225.4,38237.8,0,38114.21446602803,38160.06797735202,38207.20413315086,38217.61226079465,38185.69482769533,38118.02819779311,38008.823679013556,37903.06266733855,37788.17097851298,38220.56,38174.07,38156.54666666666,38131.13249999999,38132.926,61.742271303461706,56.64432837640164,,
2022-01-10 14:35:00,38243.1,38271.25,38228.35,38264.2,0,38114.21446602803,38160.06797735202,38207.20413315086,38226.08275883199,38192.83166154121,38123.650190185675,38013.83105785643,37907.814474347244,37792.90758569195,38226.35,38182.075,38162.92333333334,38134.7925,38134.752,65.02555699943177,56.99058195745828,BUY,
2022-01-10 14:40:00,38259.9,38267.95,38242.95,38247.1,0,38123.74074245497,38167.643828303306,38211.54691415165,38229.90407540799,38197.76514685565,38128.398259793925,38018.40495868277,37912.278757579516,37797.42691319751,38232.37,38189.695,38168.38333333333,38138.909999999996,38137.066,61.35273176863929,56.69434103176564,,
2022-01-10 14:45:00,38248.3,38283.95,38246.9,38275.3,0,38136.65277924712,38179.576852831415,38222.500926415705,38238.15787987926,38204.81376986878,38134.04832672493,38023.442116355654,37917.05535287452,37802.181869285094,38238.340000000004,38198.64,38173.96666666667,38144.315,38139.468,64.87608939246023,57.06609885765739,BUY,
2022-01-10 14:50:00,38271.4,38293.4,38252.75,38268.9,0,38145.27738221181,38187.876588141204,38230.475794070604,38243.747356264845,38210.63979078979,38139.2349295432,38028.25501603496,37921.684887705116,37806.82583078475,38242.69,38205.80500000001,38178.583333333336,38149.259999999995,38142.484,63.462030689386836,56.95401695380192,,
2022-01-10 14:55:00,38260.0,38283.05,38241.8,38278.4,0,38145.27738221181,38187.876588141204,38230.475794070604,38250.047836943966,38216.7998098089,38144.58743225307,38033.15981964211,37926.37850760373,37811.51811107545,38251.19,38214.245,38182.916666666664,38154.215000000004,38145.408,64.69224614934359,57.08040945893939,BUY,
2022-01-10 15:00:00,38279.2,38312.9,38250.75,38308.4,0,38146.144097135206,38191.3710647568,38236.5980323784,38260.65732113597,38225.12709982627,38150.88791562796,38038.55668592364,37931.40510618789,37816.46220947272,38259.79,38223.525,38189.09,38159.7625,38149.22,68.319748685061,57.47866155721389,BUY,
2022-01-10 15:05:00,38310.1,38344.45,38307.1,38320.0,0,38193.46994040161,38237.5716269344,38281.673313467196,38271.446899111244,38233.751908932965,38157.392226565345,38044.07518227808,37936.518196895944,37821.472535746616,38268.9,38234.32,38195.11,38167.1125,38152.71,69.61948193070798,57.63220804022984,BUY,
2022-01-10 15:10:00,38322.9,38362.95,38316.2,38356.8,0,38206.134948915664,38250.61496594377,38295.09498297189,38286.96564472738,38244.93809902997,38165.06175631284,38050.207041449095,37942.04822062099,37826.79917718197,38282.05,38245.065,38202.153333333335,38176.4375,38156.878000000004,73.35428344534135,58.11685651633175,BUY,
2022-01-10 15:15:00,38355.6,38391.35,38355.05,38382.8,0,38243.26567049914,38286.57711366609,38329.888556833044,38304.39007295876,38257.47099911815,38173.43630414696,38056.728472008916,37947.847586139134,37832.331523677676,38293.97,38255.67,38210.613333333335,38186.292499999996,38161.572,75.63345260601795,58.45600479314686,BUY,
2022-01-10 15:20:00,38382.4,38382.4,38349.85,38372.4,0,38243.26567049914,38286.57711366609,38329.888556833044,38316.75551423898,38267.91909010741,38181.08875398747,38062.918109812665,37953.43380211099,37837.705339362474,38307.43000000001,38263.995,38218.52333333333,38194.2675,38166.392,72.945674719433,58.265377226375335,BUY,
2022-01-10 15:25:00,38371.1,38400.35,38336.25,38344.9,0,38243.26567049914,38286.57711366609,38329.888556833044,38321.872693468256,38274.9173546431,38187.38918652641,38068.447166483005,37958.58467313584,37842.752052403644,38315.5,38270.925,38226.55,38201.067500000005,38170.934,66.24222438854275,57.76226491085983,BUY,
2022-01-11 09:15:00,38370.0,38484.75,38273.35,38303.2,0,38243.26567049914,38286.57711366609,38447.83213330631,38318.477658292206,38277.488504221,38191.84344858308,38073.05016321863,37963.11908533142,37847.33362402152,38321.11,38276.740000000005,38233.5,38206.565,38175.35,57.59854919116996,57.008283708149115,,
2022-01-11 09:20:00,38309.6,38412.35,38242.65,38374.8,0,38243.26567049914,38286.57711366609,38410.6989714054,38328.718084057255,38286.33500383727,38198.8802390222,38078.966826684926,37968.535939471796,37852.58204567305,38331.06,38284.7,38242.780000000006,38213.240000000005,38181.664000000004,65.84060196766505,57.96002846033109,BUY,
2022-01-11 09:25:00,38377.6,38412.75,38312.8,38313.2,0,38243.26567049914,38286.57711366609,38410.6989714054,38325.89661422866,38288.7772762157,38203.27715290596,38083.55963400483,37973.0709928998,37857.16530890019,38335.49,38289.090000000004,38249.03333333333,38217.810000000005,38186.506,55.79252281781965,56.86601912048593,,
2022-01-11 09:30:00,38309.1,38312.25,38221.7,38247.1,0,38243.26567049914,38439.84695798345,38353.41097899172,38311.56995709617,38284.98843292336,38204.962647024964,38086.766307847865,37976.67663773006,37861.04525607532,38332.36,38291.775,38253.61666666667,38220.2775,38189.844,47.428191128361696,55.725938962399916,,
2022-01-11 09:35:00,38240.2,38269.3,38154.55,38165.2,0,38483.36751740729,38392.88667827153,38302.40583913577,38284.95723762414,38274.09857538487,38203.43331444708,38088.30422338026,37979.15720828624,37864.071671437756,38318.03999999999,38288.915,38255.030000000006,38221.3275,38191.418000000005,39.52209136397906,54.36190716993737,,
2022-01-11 09:40:00,38164.4,38174.85,38069.7,38135.6,0,38400.00430063481,38307.42786708987,38214.851433544936,38257.801376237934,38261.50779580443,38200.824340814506,38089.23159154927,37981.21566607195,37866.77344585131,38299.6,38284.25,38256.079999999994,38221.2325,38193.61,37.11408838818915,53.880435421008336,,
2022-01-11 09:45:00,38131.3,38215.1,38099.9,38197.8,0,38400.00430063481,38307.42786708987,38214.851433544936,38246.89203510377,38255.716178004026,38200.708020013946,38091.36038387183,37984.065459939426,37870.067242410005,38283.7,38282.875,38257.943333333336,38222.54,38197.89,44.73413195288982,54.73144843702671,,
2022-01-11 09:50:00,38193.1,38218.25,38153.65,38153.6,0,38400.00430063481,38307.42786708987,38214.851433544936,38229.929846903084,38246.43288909457,38198.89617309033,38092.5807685018,37986.2961775718,37872.88846387856,38260.78,38277.375,38257.37333333334,38223.155000000006,38201.19,40.937952140874145,54.01601337154986,,
2022-01-11 09:55:00,38151.0,38184.9,38137.05,38142.1,0,38400.00430063481,38307.42786708987,38214.851433544936,38213.960783829796,38236.94808099506,38196.71170489455,38093.55173382529,37988.3462278669,37875.567185631015,38237.75,38272.59,38255.246666666666,38223.33,38202.964,39.987153600993715,53.83108362291384,,
2022-01-11 10:00:00,38142.1,38159.85,38118.4,38130.1,0,38375.80976619022,38296.91484412681,38214.851433544936,38198.71336858801,38227.23461908642,38194.14971624476,38094.26836649538,37990.21140907918,37878.099850450606,38216.27,38265.885,38252.706666666665,38223.979999999996,38204.108,38.97005855361381,53.63753003198442,,
2022-01-11 10:05:00,38131.9,38138.45,38090.35,38099.0,0,38337.88694244876,38263.39129496583,38188.89564748292,38180.583665208374,38215.5769264422,38190.49011177381,38094.36114362292,37991.642837907086,37880.29786188891,38195.85,38258.48,38249.776666666665,38224.0875,38204.422,36.386906284782214,53.13736642831984,,
2022-01-11 10:10:00,38095.4,38110.5,38093.85,38103.4,0,38300.87095067037,38234.638967113584,38168.40698355679,38166.55027153412,38205.37902403836,38187.140492090206,38094.5383761009,37993.11332688199,37882.51778366116,38168.71,38249.884999999995,38246.03666666666,38224.2625,38204.334,37.02293733872766,53.19973255069151,,
2022-01-11 10:15:00,38102.4,38103.35,38031.75,38077.9,0,38268.56795771746,38201.56197181164,38134.55598590582,38150.432040346095,38193.790021853056,38182.93893470213,38094.21213343225,37994.228941001966,37884.461885316276,38145.18,38240.335,38241.12,38223.07,38203.28400000001,34.84830590727314,52.78847538355348,,
2022-01-11 10:20:00,38073.9,38178.5,38067.05,38176.3,0,38268.56795771746,38201.56197181164,38049.41986922359,38155.13530573771,38192.20001986642,38182.68359105974,38095.82169944338,37996.624612830885,37887.365747153926,38138.1,38235.229999999996,38240.55,38224.7375,38203.842,47.63114846946441,54.16942878536614,,
2022-01-11 10:25:00,38175.4,38204.85,38175.45,38181.1,0,38268.56795771746,38201.56197181164,38123.07417362021,38159.85615923994,38191.19092715129,38182.62268371129,38097.493822983706,37999.0519205568,37890.28847603797,38139.69,38228.865000000005,38239.17333333333,38226.195,38205.0,48.165407946169616,54.23538743156697,,
2022-01-11 10:30:00,38179.6,38275.15,38170.0,38269.9,0,38005.03001788055,38077.54501192037,38150.06000596018,38179.86413028722,38198.346297410266,38185.979503568546,38100.87433625853,38002.615711075785,37894.06570513212,38153.12,38226.36,38240.54,38230.34,38207.61,56.921262914170875,55.43394040462239,,
2022-01-11 10:35:00,38272.2,38274.9,38250.85,38253.9,0,38066.1007296119,38131.6921530746,38197.2835765373,38193.32519750772,38203.39663400933,38188.59183035437,38103.87483946914,38005.922083298465,37897.64614587707,38158.729999999996,38221.215000000004,38241.49333333333,38233.14,38209.778000000006,55.1147606897856,55.170968185577685,,
2022-01-11 10:40:00,38252.6,38257.9,38215.2,38244.6,0,38066.1007296119,38131.6921530746,38197.2835765373,38202.64788886995,38207.142394553935,38190.74599072536,38106.6341563423,38009.06258220243,37901.09842303253,38167.83,38214.305,38240.85999999999,38234.9875,38212.09,54.04117574682379,55.01773085909904,,
2022-01-11 10:45:00,38245.3,38246.8,38209.5,38221.1,0,38066.1007296119,38131.6921530746,38197.2835765373,38206.00281816632,38208.411267776304,38191.91345262054,38108.87858464931,38011.85254822608,37904.28251832574,38175.729999999996,38206.740000000005,38240.30333333334,38235.3675,38213.81,51.32078449627932,54.63043899799531,,
2022-01-11 10:50:00,38219.4,38238.35,38186.65,38192.6,0,38066.1007296119,38131.6921530746,38270.240080081465,38203.565942136076,38206.973879796635,38191.93985828898,38110.52018102873,38014.230804170475,37907.151348989166,38181.979999999996,38199.125,38237.916666666664,38235.025,38215.58,48.15480642327448,54.16336772308115,,
2022-01-11 10:55:00,38191.6,38233.5,38185.5,38229.6,0,38066.1007296119,38131.6921530746,38265.84864006983,38208.29940720224,38209.03079981512,38193.38832527787,38112.855079439934,38017.06460937876,37910.35979327783,38195.04,38195.44499999999,38237.333333333336,38236.0925,38218.278,52.27137266292165,54.671574869999674,,
2022-01-11 11:00:00,38227.1,38273.7,38220.25,38271.4,0,38079.171354106154,38135.105902737436,38191.04045136872,38219.772242256375,38214.70072710465,38196.38877430565,38115.96380337248,38020.41112767641,37913.95223314571,38211.84,38190.275,38237.20333333334,38237.4875,38221.778000000006,56.475886472008256,55.23791551673084,,
2022-01-11 11:05:00,38271.9,38300.85,38271.9,38276.3,0,38129.92187494814,38182.07291663209,38234.22395831605,38230.05001639158,38220.30066100423,38199.4622829862,38119.10765036518,38023.77808652277,37917.557683562176,38231.68000000001,38188.43,38237.45,38238.759999999995,38224.791999999994,56.95459167992404,55.304039647910784,,
2022-01-11 11:10:00,38276.0,38329.55,38275.95,38311.4,0,38145.67589281268,38198.03392854179,38250.39196427089,38244.8409225022,38228.58241909475,38203.767579794425,38122.878088593316,38027.56258538431,37921.47651258146,38245.189999999995,38191.645000000004,38238.55,38241.71000000001,38228.828,60.321199104186135,55.77672960406393,,
2022-01-11 11:15:00,38313.5,38352.55,38310.95,38330.6,0,38179.286479553724,38230.10765303582,38280.928826517906,38260.43348204725,38237.856744631594,38208.64574980234,38126.95106724835,38031.54991978715,37925.54739305328,38260.14,38199.915,38239.29,38244.41499999999,38232.984,62.0687952466753,56.033643441768504,,
2022-01-11 11:20:00,38332.1,38351.05,38311.85,38339.1,0,38183.966982474616,38233.12798831641,38282.2889941582,38274.73648531138,38247.060676937814,38213.66322096379,38131.11085024348,38035.5966313689,37929.66234436619,38267.06,38210.090000000004,38239.926666666666,38247.17,38237.684,62.848906459692515,56.14756681561478,,
2022-01-11 11:25:00,38335.5,38385.3,38334.25,38384.9,0,38211.482413549675,38260.913275699786,38310.34413784989,38294.76621525477,38259.59152448892,38220.24925092672,38136.08710808185,38040.19272832457,37934.19207228294,38280.16,38219.445,38240.86333333333,38251.159999999996,38242.544,66.8098637082884,56.757406180603894,BUY,
2022-01-11 11:30:00,38384.0,38404.4,38370.9,38404.4,0,38246.184925899724,38293.33995059982,38340.49497529991,38314.69963066299,38272.75593135356,38227.33197204492,38141.34814517828,38044.984929267666,37938.87075813087,38296.14,38231.985,38241.583333333336,38254.68,38247.218,68.35676718851815,57.01449178775587,BUY,
2022-01-11 11:35:00,38402.9,38406.55,38371.3,38379.9,0,38252.56207934262,38298.01638622842,38343.47069311421,38326.55424326972,38282.49630123051,38233.19997312012,38146.02563252773,38049.39170651414,37943.259108796236,38312.020000000004,38243.875,38241.833333333336,38258.2325,38250.698,64.3017462209552,56.587535820279655,BUY,
2022-01-11 11:40:00,38377.4,38378.6,38307.8,38307.8,0,38252.56207934262,38298.01638622842,38392.46083447353,38323.14438085704,38284.79663748228,38236.069204923195,38149.19767894875,38052.79181563896,37946.886381345525,38323.54,38252.759999999995,38240.596666666665,38259.322499999995,38252.727999999996,54.125899050057996,55.35530778332352,,
2022-01-11 11:45:00,38308.2,38341.85,38291.4,38339.6,0,38252.56207934262,38298.01638622842,38366.055715263035,38326.1363116103,38289.77876134752,38240.05115858,38152.93105779289,38056.56560753845,37950.79397954109,38334.54,38264.78999999999,38241.810000000005,38261.635,38255.782,57.33302626975247,55.78425505588178,,
